PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
1201,4 CANAAN LEDGE LN,413/  28/  /  / ,413,28,,  3692/0952,396900.00,396900.00,2,1010,SINGLE FAM MDL01,ELD,1,2016,258800.00,138100.00,396900.00,350000.00,2010-04-14,72533.00,2002-10-09,377100.00,377100.00,,
1202,2 CANAAN LEDGE LN,413/  29/  /  / ,413,29,,  3275/0588,432200.00,432200.00,2,1010,SINGLE FAM MDL01,ELD,1,2016,294100.00,138100.00,432200.00,315000.00,2006-04-28,88000.00,2001-08-31,413800.00,413800.00,,
1203,72 GRAFTON TK,413/  30/  /  / ,413,30,,  4112/0911,327200.00,327200.00,2,1010,SINGLE FAM MDL01,ELD,1,2016,189100.00,138100.00,327200.00,2667.00,2015-03-02,,,268800.00,268800.00,,
1204,70 GRAFTON TK,413/  31/  /  / ,413,31,,  4186/ 285,333100.00,333100.00,2,1010,SINGLE FAM MDL01,ELD,1,2016,187600.00,145500.00,333100.00,0.00,2016-01-05,133333.00,1993-08-02,328600.00,328600.00,,
1206,GRAFTON TK,413/  33/  /  / ,413,33,,  2365/0637,625400.00,625400.00,556,9000,US GOVT,SD,1,2016,0.00,625400.00,625400.00,205720.00,1998-12-21,,,565200.00,565200.00,,
1207,5 FLINT HILL RD,414/  1/  /  / ,414,1,,  4358/0113,16100.00,16100.00,1.1,1320,RES ACLNUD,RD,1,2016,0.00,16100.00,16100.00,0.00,2018-05-04,50000.00,1997-01-16,12600.00,12600.00,,
1208,17 FLINT HILL RD,414/  2/  /  / ,414,2,,  4344/0915,456500.00,456500.00,2.1,1010,SINGLE FAM MDL01,RD,1,2016,293700.00,162800.00,456500.00,0.00,2018-02-23,308000.00,1996-12-30,429700.00,429700.00,,
1209,21 FLINT HILL RD,414/  3/  /  / ,414,3,,  4140/0820,493600.00,493600.00,9,1010,SINGLE FAM MDL01,RD,1,2016,294100.00,199500.00,493600.00,448000.00,2015-07-06,4000.00,1999-02-16,434700.00,434700.00,,
1211,35 POUT POND LN,414/  5/  /  / ,414,5,,  3046/0042,284000.00,284000.00,5.03,1010,SINGLE FAM MDL01,RD,1,2016,116300.00,167700.00,284000.00,182000.00,2004-08-25,88600.00,1990-09-19,232900.00,232900.00,,
1212,39 POUT POND LN,414/  6/  /  / ,414,6,,  3316/0974,660800.00,660800.00,6.4,1010,SINGLE FAM MDL01,RD,1,2016,470800.00,190000.00,660800.00,140000.00,2006-08-15,119000.00,2005-06-01,529900.00,529900.00,,
1213,45 POUT POND LN,414/  7/  /  / ,414,7,,  4207/0517,560900.00,560900.00,3.46,1010,SINGLE FAM MDL01,,1,2016,371600.00,189300.00,560900.00,565000.00,2016-05-20,541000.00,2012-07-31,554300.00,554300.00,,
1214,57 POUT POND LN,414/  8/  /  / ,414,8,,  3896/0042,200.00,33200.00,5.03,6334,OTUNR-4,RD,1,2016,0.00,33200.00,33200.00,675000.00,2012-07-03,65000.00,1999-04-30,200.00,30200.00,,
1215,60 POUT POND LN,414/  9/  1000/  / ,414,9,1000,  1963/0583,5000.00,419900.00,41.9,6134,WPUNR-4,RD,1,2016,0.00,419900.00,419900.00,1.00,1991-12-04,,,5000.00,331500.00,,
1222,75 FLINT HILL RD,414/  11/  1100/  / ,414,11,1100,  4110/0719,539000.00,611500.00,12.8,1010,SINGLE FAM MDL01,RD,3,2016,343200.00,268300.00,611500.00,0.00,2015-02-13,425000.00,2009-02-20,471300.00,537100.00,,
1223,63 FLINT HILL RD,414/  11/  1200/  / ,414,11,1200,  3669/0147,7600.00,428700.00,90.4,6135,WPUNR-5,RD,1,2016,0.00,428700.00,428700.00,400000.00,2009-12-16,215000.00,1998-11-25,7600.00,403400.00,,
1225,91 FLINT HILL RD,414/  12/  /  / ,414,12,,  1964/ 126,394400.00,441400.00,12.4,1010,SINGLE FAM MDL01,RD,1,2016,222900.00,218500.00,441400.00,0.00,1992-04-30,4000.00,1988-06-07,363700.00,406300.00,,
1226,80 POUT POND LN,414/  13/  /  / ,414,13,,  3669/0171,1289400.00,1445800.00,43.7,1010,SINGLE FAM MDL01,,1,2016,831300.00,614500.00,1445800.00,900000.00,2009-12-16,115000.00,1994-05-09,1303800.00,1445700.00,,
1227,39 SMITH MOUNTAIN RD,414/  14/  /  / ,414,14,,  4085/ 718,574300.00,785600.00,65,1010,SINGLE FAM MDL01,MFD,1,2016,425300.00,360300.00,785600.00,785000.00,2014-10-01,55000.00,1988-04-28,550400.00,742200.00,,
1228,55 SMITH MOUNTAIN RD,415/  30/  /  / ,415,30,,  3638/0924,330800.00,506600.00,70.1,1010,SINGLE FAM MDL01,RD,1,2016,162200.00,344400.00,506600.00,0.00,2009-08-17,4000.00,1994-04-08,284100.00,443500.00,,
1229,67 SMITH MOUNTAIN RD,414/  16/  /  / ,414,16,,  2404/0604,65100.00,111900.00,11.3,1010,SINGLE FAM MDL01,RD,1,2016,31900.00,80000.00,111900.00,10000.00,1999-06-18,,,67800.00,110300.00,,
1230,30 SMITH MOUNTAIN RD,414/  17/  /  / ,414,17,,  4111/0830,493300.00,637200.00,39,1010,SINGLE FAM MDL01,RD,1,2016,358200.00,279000.00,637200.00,0.00,2015-02-23,,,405900.00,536500.00,,
1232,12 SMITH MOUNTAIN RD,414/  19/  /  / ,414,19,,  2031/0905,303600.00,303600.00,3.2,1010,SINGLE FAM MDL01,RD,1,2016,156500.00,147100.00,303600.00,0.00,1993-06-16,,,270400.00,270400.00,,
1233,99 FLINT HILL RD,414/  20/  /  / ,414,20,,  4112/0072,480900.00,480900.00,4.2,1010,SINGLE FAM MDL01,RD,1,2016,304300.00,176600.00,480900.00,0.00,2015-02-25,,,443500.00,443500.00,,
1234,107 FLINT HILL RD,414/  21/  /  / ,414,21,,  1480/0843,266100.00,266100.00,1.26,1010,SINGLE FAM MDL01,RD,1,2016,129400.00,136700.00,266100.00,0.00,1983-08-21,,,194300.00,194300.00,,
1235,115 FLINT HILL RD,414/  22/  /  / ,414,22,,  2342/0137,235600.00,235600.00,0.97,1010,SINGLE FAM MDL01,RD,1,2016,114800.00,120800.00,235600.00,0.00,1998-09-10,,,162800.00,162800.00,,
1236,119 FLINT HILL RD,414/  23/  /  / ,414,23,,  2080/0748,209700.00,209700.00,8.9,1010,SINGLE FAM MDL01,RD,1,2016,66500.00,143200.00,209700.00,0.00,,,,158700.00,158700.00,,
1243,321 DORCHESTER RD,414/  25/  /  / ,414,25,,  4232/0263,3400.00,299900.00,29,6235,HWUNR-5,RD,1,2016,0.00,299900.00,299900.00,0.00,2016-09-06,,,3400.00,249500.00,,
1247,74 FLINT HILL RD,414/  26/  1000/  / ,414,26,1000,  3804/0023,792700.00,926800.00,23.6,1010,SINGLE FAM MDL01,RD,1,2016,510900.00,415900.00,926800.00,779000.00,2011-07-05,350000.00,1995-03-21,662900.00,784400.00,,
1248,66 FLINT HILL RD,414/  26/  2000/  / ,414,26,2000,  1464/0667,691300.00,775400.00,14.8,1080,SFR/ACC UNIT,RD,1,2016,455900.00,319500.00,775400.00,0.00,,,,648600.00,725000.00,,
1249,44 FLINT HILL RD,414/  27/  /  / ,414,27,,  1488/ 345,590700.00,590700.00,36.9,906R,CHURCH ETC  MDL-01,RD,1,2016,176600.00,414100.00,590700.00,0.00,,,,536700.00,536700.00,,
1250,8 FLINT HILL RD,414/  28/  /  / ,414,28,,  2464/0872,447000.00,447000.00,3,1010,SINGLE FAM MDL01,RD,1,2016,278300.00,168700.00,447000.00,250000.00,2000-06-01,220000.00,1996-09-19,409900.00,409900.00,,
1251,261 DORCHESTER RD,414/  29/  /  / ,414,29,,  2044/0116,587400.00,648000.00,12,1010,SINGLE FAM MDL01,RD,1,2016,457500.00,190500.00,648000.00,0.00,1993-08-19,105000.00,1987-08-12,482800.00,537500.00,,
1255,265 DORCHESTER RD,414/  30/  1000/  / ,414,30,1000,  4552/ 717,521300.00,521300.00,7.6,1010,SINGLE FAM MDL01,ES,1,2016,363500.00,157800.00,521300.00,550000.00,2020-09-09,409733.00,2013-04-15,409900.00,409900.00,,
1256,263 DORCHESTER RD,414/  30/  2000/  / ,414,30,2000,  2035/0409,378800.00,378800.00,4.41,1010,SINGLE FAM MDL01,RD,1,2016,238500.00,140300.00,378800.00,39000.00,1993-07-06,4000.00,1992-09-18,354100.00,354100.00,,
1257,267 DORCHESTER RD,414/  31/  /  / ,414,31,,  2403/0163,279700.00,279700.00,3.1,1010,SINGLE FAM MDL01,RD,1,2016,149000.00,130700.00,279700.00,5000.00,1999-05-25,105000.00,1987-08-12,221100.00,221100.00,,
1263,307 DORCHESTER RD,414/  32/  /  / ,414,32,,  4232/0263,326500.00,565000.00,37.5,1010,SINGLE FAM MDL01,RD,1,2016,156000.00,409000.00,565000.00,0.00,2016-09-06,,,285600.00,501900.00,,
1265,343 DORCHESTER RD,414/  34/  /  / ,414,34,,  1891/0721,379400.00,379400.00,3.1,1010,SINGLE FAM MDL01,,1,2016,232800.00,146600.00,379400.00,110000.00,1990-12-17,24948.00,1989-12-15,368000.00,368000.00,,
1266,353 DORCHESTER RD,414/  35/  /  / ,414,35,,  1344/0648,497400.00,497400.00,5.5,1010,SINGLE FAM MDL01,RD,1,2016,324100.00,173300.00,497400.00,57500.00,1978-06-13,32500.00,1974-11-08,442400.00,442400.00,,
1267,359 DORCHESTER RD,414/  36/  /  / ,414,36,,  1779/0679,326100.00,326100.00,2.32,1010,SINGLE FAM MDL01,RD,1,2016,190300.00,135800.00,326100.00,30000.00,1988-12-13,7500.00,1988-11-17,313600.00,313600.00,,
1268,361 DORCHESTER RD,414/  37/  /  / ,414,37,,PC-2003,155100.00,155100.00,2.2,1030,MOBILE HOM  MDL-02,RD,1,2016,28300.00,126800.00,155100.00,0.00,2003-01-02,7500.00,1988-11-17,104900.00,104900.00,,
1269,371 DORCHESTER RD,414/  38/  /  / ,414,38,,  4492/ 467,321500.00,417100.00,22,1010,SINGLE FAM MDL01,RD,1,2016,184700.00,232400.00,417100.00,187500.00,2020-01-06,,,290400.00,377300.00,,
1270,379 DORCHESTER RD (LAND ONLY),414/  39/  /  / ,414,39,,  1735/0724,5200.00,5200.00,0.54,9035,TOWN-PROP,RD,1,2016,0.00,5200.00,5200.00,187.00,1988-04-16,,,4500.00,4500.00,,
1271,383 DORCHESTER RD,414/  40/  /  / ,414,40,,  4010/0260,443700.00,443700.00,4.6,1010,SINGLE FAM MDL01,RD,1,2016,292900.00,150800.00,443700.00,340000.00,2013-09-09,145000.00,2010-06-11,432700.00,432700.00,,
1272,393 DORCHESTER RD,414/  41/  /  / ,414,41,,  4234/0785,520900.00,738300.00,76,1010,SINGLE FAM MDL01,RD,1,2016,369200.00,369100.00,738300.00,0.00,2016-09-19,,,487200.00,684400.00,,
1274,401 DORCHESTER RD,414/  43/  /  / ,414,43,,  3284/0699,480300.00,480300.00,7,1010,SINGLE FAM MDL01,ELD,1,2016,312200.00,168100.00,480300.00,0.00,2006-05-25,19000.00,1975-08-15,434400.00,434400.00,,
1277,443 DORCHESTER RD,414/  44/  /  / ,414,44,,  4193/0233,13900.00,294200.00,149,6334,OTUNR-4,ELD,1,2016,0.00,294200.00,294200.00,50000.00,2016-03-15,,,13900.00,261000.00,,
1282,473 DORCHESTER RD,414/  45/  /  / ,414,45,,  2121/0393,304600.00,304600.00,83,9000,US GOVT,ELD,1,2016,0.00,304600.00,304600.00,0.00,1994-12-02,,,261200.00,261200.00,,
1289,370 DORCHESTER RD,414/  49/  /  / ,414,49,,  3846/0171,2600.00,181900.00,88.17,6212,HWMR-2,RD,1,2016,0.00,181900.00,181900.00,88000.00,2011-12-22,,,2600.00,165300.00,,
1291,428 DORCHESTER RD,414/  50/  /  / ,414,50,,  3925/0178,400.00,33700.00,12.9,6332,OTUNR-2,MFD,1,2016,0.00,33700.00,33700.00,25000.00,2012-10-18,4000.00,1981-06-21,400.00,30600.00,,
1292,442 DORCHESTER RD,414/  51/  /  / ,414,51,, ,186800.00,186800.00,85,9000,US GOVT,ELD,1,2016,0.00,186800.00,186800.00,0.00,,,,168000.00,168000.00,,
1298,420 DORCHESTER RD,414/  53/  /  / ,414,53,,  4350/0600,1180800.00,1317900.00,29.24,1010,SINGLE FAM MDL01,ELD,1,2016,1009200.00,308700.00,1317900.00,1300000.00,2018-03-29,535000.00,2003-08-14,1125800.00,1250300.00,,
1299,376 DORCHESTER RD,414/  54/  /  / ,414,54,,  2524/0992,423800.00,423800.00,0.8,1010,SINGLE FAM MDL01,RD,1,2016,299400.00,124400.00,423800.00,84900.00,2001-03-14,10000.00,1997-08-12,405600.00,405600.00,,
1302,320 DORCHESTER RD,414/  57/  /  / ,414,57,,  1500/0892,191600.00,191600.00,17,9000,US GOVT,RD,1,2016,0.00,191600.00,191600.00,0.00,,,,157900.00,157900.00,,
1304,39 GRAFTON TK (TAXABLE),414/  58/  1001P/  / ,414,58,1001P,  0145/0577,1931900.00,2362900.00,354.4,3890,SKIWAY,SKIWAY,2,2016,830300.00,1532600.00,2362900.00,0.00,,,,1547300.00,1937600.00,,
1305,39 GRAFTON TK (NON-TAXABLE),414/  58/  1002P/  / ,414,58,1002P,  0145/0577,4034300.00,4034300.00,82.6,920C,NON PROFIT  MDL-94,SKIWAY,3,2016,3697300.00,337000.00,4034300.00,0.00,,,,3850000.00,3850000.00,,
1309,40 GRAFTON TK (TAXABLE),414/  61/  1001P/  / ,414,61,1001P, ,5200.00,198000.00,79.99,6235,HWUNR-5,SKIWAY,1,2016,0.00,198000.00,198000.00,0.00,,,,5200.00,180000.00,,
1311,40 GRAFTON TK (NON-TAXABLE),414/  61/  1002P/  / ,414,61,1002P, ,679100.00,679100.00,102.8,920C,NON PROFIT  MDL-94,SKIWAY,1,2016,441600.00,237500.00,679100.00,0.00,,,,627200.00,627200.00,,
1312,290 DORCHESTER RD,414/  66/  /  / ,414,66,,  1956/0975,778800.00,778800.00,590,9000,US GOVT,RD,1,2016,0.00,778800.00,778800.00,318000.00,1992-03-17,,,708000.00,708000.00,,
1313,274 DORCHESTER RD,414/  62/  /  / ,414,62,,  4593/ 892,375600.00,429700.00,19.9,1010,SINGLE FAM MDL01,RD,1,2016,241900.00,187800.00,429700.00,0.00,2021-01-14,143500.00,1997-08-08,332500.00,381500.00,,
1319,266 DORCHESTER RD,414/  63/  /  / ,414,63,,  4204/0599,19200.00,195400.00,20,1060,AC LND IMP,RD,1,2016,4000.00,191400.00,195400.00,0.00,2016-05-12,455000.00,2009-06-22,24800.00,163200.00,,
1323,254 DORCHESTER RD,414/  64/  /  / ,414,64,,  3620/0440,566000.00,566000.00,8.6,1010,SINGLE FAM MDL01,RD,1,2016,402700.00,163300.00,566000.00,455000.00,2009-06-22,190000.00,1990-10-30,540200.00,540200.00,,
1325,22 PONY HILL LN,415/  1/  /  / ,415,1,,  1445/0801,459800.00,459800.00,5.5,1010,SINGLE FAM MDL01,RD,1,2016,207200.00,252600.00,459800.00,7800.00,1982-05-26,,,369300.00,369300.00,,
1326,55 HARDSCRABBLE LN,415/  2/  /  / ,415,2,,  2358/0305,962600.00,1084200.00,22.2,1010,SINGLE FAM MDL01,RD,1,2016,702900.00,381300.00,1084200.00,685000.00,1998-11-25,4000.00,1995-09-26,974200.00,1084600.00,,
1327,4 TROUT POND LN (TROUT POND,415/  3/  /  / ,415,3,,  2108/0373,435200.00,435200.00,385.4,9035,TOWN-PROP,MFD,1,2016,0.00,435200.00,435200.00,0.00,1993-06-30,4000.00,1990-07-13,396800.00,396800.00,,
1332,46 HARDSCRABBLE LN,415/  8/  /  / ,415,8,,  2960/0070,2700.00,48800.00,55.5,6232,HWUNR-2,MFD,1,2016,0.00,48800.00,48800.00,10000.00,2004-02-09,29000.00,1995-07-21,2700.00,44400.00,,
1333,58 HARDSCRABBLE LN,415/  9/  /  / ,415,9,,  2997/0946,751300.00,857600.00,23.8,1010,SINGLE FAM MDL01,RD,1,2016,527300.00,330300.00,857600.00,660000.00,2004-05-13,194000.00,1995-06-01,635300.00,731800.00,,
1335,34 HARDSCRABBLE LN,415/  11/  /  / ,415,11,,  2416/0844,562600.00,562600.00,20,1010,SINGLE FAM MDL01,RD,1,2016,307900.00,254700.00,562600.00,249000.00,1999-05-07,95000.00,1988-09-14,553200.00,553200.00,,
1336,44 HARDSCRABBLE LN,415/  12/  /  / ,415,12,,  3807/0862,7000.00,259300.00,145,6133,WPUNR-3,MFD,1,2016,0.00,259300.00,259300.00,250000.00,2011-07-21,,,7000.00,235600.00,,
1337,43 POUT POND LN,415/  13/  /  / ,415,13,,  3123/0868,800.00,253000.00,13.61,6234,HWUNR-4,RD,1,2016,0.00,253000.00,253000.00,175000.00,2005-04-04,40000.00,1992-03-09,800.00,188900.00,,
1338,61 POUT POND LN,415/  14/  /  / ,415,14,,  3896/0042,667900.00,694000.00,5.28,1010,SINGLE FAM MDL01,RD,1,2016,489600.00,204400.00,694000.00,675000.00,2012-07-03,336634.00,1994-02-14,673600.00,692500.00,,
1340,65 POUT POND LN,415/  15/  /  / ,415,15,,  4488/ 166,420500.00,420500.00,5.02,1080,SFR/ACC UNIT,RD,1,2016,225000.00,195500.00,420500.00,399000.00,2019-12-16,325000.00,2000-07-11,501000.00,501000.00,,
1341,67 POUT POND LN,415/  16/  /  / ,415,16,,  4427/0561,738700.00,738700.00,6.11,1010,SINGLE FAM MDL01,RD,1,2016,536200.00,202500.00,738700.00,0.00,2019-04-18,550000.00,2000-04-15,771900.00,771900.00,,
1342,69 POUT POND LN,415/  17/  /  / ,415,17,,  4488/ 652,686800.00,686800.00,5.28,1010,SINGLE FAM MDL01,RD,1,2016,456000.00,230800.00,686800.00,675000.00,2019-12-17,645000.00,2016-08-30,602200.00,602200.00,,
1343,73 POUT POND LN,415/  18/  /  / ,415,18,,  1972/0070,299200.00,299200.00,5.47,1010,SINGLE FAM MDL01,RD,1,2016,100700.00,198500.00,299200.00,0.00,1991-06-13,70000.00,1988-01-09,272400.00,272400.00,,
1344,75+77 POUT POND LN,415/  19/  /  / ,415,19,,  4048/0440,796700.00,1300800.00,298.1,1010,SINGLE FAM MDL01,RD,1,2016,518400.00,782400.00,1300800.00,1462533.00,2014-04-04,4000.00,1992-06-23,774200.00,1236500.00,,
1352,82 POUT POND LN,415/  20/  1000/  / ,415,20,1000,  2179/ 517,515700.00,737500.00,67.57,1010,SINGLE FAM MDL01,MFD,1,2016,280600.00,456900.00,737500.00,115000.00,1996-01-29,300000.00,1986-03-26,492900.00,699100.00,,
1353,79 POUT POND LN,415/  20/  2000/  / ,415,20,2000,  2011/0416,897300.00,978300.00,11.08,1010,SINGLE FAM MDL01,RD,1,2016,642000.00,336300.00,978300.00,115048.00,1993-02-03,300000.00,1986-03-26,920900.00,969400.00,,
1354,84 POUT POND LN,415/  20/  3000/  / ,415,20,3000,  4999/ 808,692600.00,771300.00,9.13,1090,MULTI HSES,RD,2,2016,347500.00,423800.00,771300.00,0.00,2020-02-10,225048.00,1993-05-20,634900.00,706200.00,,
1355,101 SMITH MOUNTAIN RD,415/  21/  /  / ,415,21,,  3867/0316,7500.00,251200.00,139,6103,WPM-3,MFD,1,2016,0.00,251200.00,251200.00,141333.00,2012-03-22,,,7500.00,227300.00,,
1356,141 SMITH MOUNTAIN RD,415/  22/  /  / ,415,22,,  2380/0428,59500.00,2464300.00,1871.8,6214,HWMR-4,MFD,1,2016,0.00,2464300.00,2464300.00,1125000.00,1999-03-19,4000.00,1997-06-02,59500.00,2254200.00,,
1358,121 TROUT POND LN,415/  24/  /  / ,415,24,,  3081/0934,1800.00,30700.00,31,6234,HWUNR-4,MFD,1,2016,0.00,30700.00,30700.00,9800.00,2004-11-30,1000.00,1957-01-04,1800.00,27900.00,,
1360,200 SMITH MOUNTAIN RD,415/  26/  /  / ,415,26,,  3792/0264,12400.00,228600.00,117.4,6133,WPUNR-3,MFD,1,2016,0.00,228600.00,228600.00,117000.00,2011-05-10,5000.00,1987-04-10,12400.00,206800.00,,
1361,174 SMITH MOUNTAIN RD,415/  27/  /  / ,415,27,,   939/ 581,3000.00,142400.00,63.7,6232,HWUNR-2,MFD,1,2016,0.00,142400.00,142400.00,0.00,1960-12-02,,,3000.00,128500.00,,
1362,164 SMITH MOUNTAIN RD,415/  28/  /  / ,415,28,,  4159/ 807,14700.00,96100.00,130,1320,RES ACLNUD,MFD,1,2016,0.00,96100.00,96100.00,0.00,2015-09-18,,,13300.00,86900.00,,
1363,461 DORCHESTER RD,415/  29/  /  / ,415,29,,  3850/0766,8500.00,89400.00,112,1320,RES ACLNUD,MFD,1,2016,0.00,89400.00,89400.00,75000.00,2011-12-29,,,7600.00,80700.00,,
1364,66 ORFORDVILLE RD,416/  1/  /  / ,416,1,,  4182/  49,1500.00,221800.00,18,6225,HWUN-5,RD,1,2016,0.00,221800.00,221800.00,440000.00,2015-12-23,200000.00,1997-10-02,1500.00,168500.00,,
1365,58 ORFORDVILLE RD,416/  2/  /  / ,416,2,,  4030/0969,200.00,29900.00,2.9,6235,HWUNR-5,RD,1,2016,0.00,29900.00,29900.00,0.00,2013-12-13,30000.00,2010-05-11,200.00,22400.00,,
1366,40 ORFORDVILLE RD,416/  3/  /  / ,416,3,,  3477/0857,1600.00,208500.00,41,6215,HWMR-5,RD,1,2016,0.00,208500.00,208500.00,150000.00,2007-12-17,145048.00,1991-07-18,1600.00,184800.00,,
1367,179 PINNACLE RD,416/  4/  /  / ,416,4,,  1924/0324,222700.00,222700.00,9.5,1030,MOBILE HOM  MDL-02,RD,1,2016,15000.00,207700.00,222700.00,0.00,1991-08-16,,,166200.00,166200.00,,
1373,226 PINNACLE RD,416/  10/  /  / ,416,10,,  1529/0441,1404700.00,1599700.00,44.5,1090,MULTI HSES,RD,2,2016,970800.00,628900.00,1599700.00,190000.00,1984-12-19,,,1349700.00,1526800.00,,
1374,15 DAVISON LN,416/  11/  /  / ,416,11,,  4124/0466,496700.00,496700.00,9.35,1010,SINGLE FAM MDL01,RD,1,2016,271300.00,225400.00,496700.00,0.00,2015-04-24,65000.00,1975-06-06,389500.00,389500.00,,
1375,41 DAVISON LN,416/  12/  /  / ,416,12,,  2512/0632,1714900.00,2739000.00,700,1010,SINGLE FAM MDL01,RD,1,2016,1351300.00,1387700.00,2739000.00,969000.00,2001-01-17,2667.00,2001-01-04,1736800.00,2663500.00,,
1379,30 DAVISON LN,416/  14/  /  / ,416,14,,  1783/0870,4300.00,144500.00,65.7,6235,HWUNR-5,,1,2016,0.00,144500.00,144500.00,7722.00,1988-12-30,,,4300.00,131400.00,,
1382,16 DAVISON LN,416/  16/  /  / ,416,16,,  4383/0408,958600.00,958600.00,3.6,1010,SINGLE FAM MDL01,,1,2016,613200.00,345400.00,958600.00,880000.00,2018-08-22,330000.00,1989-10-18,885900.00,885900.00,,
1384,196 PINNACLE RD,416/  18/  /  / ,416,18,,  3478/0839,860400.00,1188900.00,58.9,1010,SINGLE FAM MDL01,RD,1,2016,633900.00,555000.00,1188900.00,0.00,2007-12-21,,,855100.00,1068800.00,,
1385,192 PINNACLE RD,416/  19/  /  / ,416,19,, 04357/0060,720000.00,830400.00,10.51,1010,SINGLE FAM MDL01,RD,1,2016,547700.00,282700.00,830400.00,837500.00,2018-04-30,4000.00,1994-12-09,692700.00,781700.00,,
1386,25 PONY HILL LN,416/  20/  /  / ,416,20,,002951/0697,1202600.00,1526500.00,48,1010,SINGLE FAM MDL01,RD,1,2016,800900.00,725600.00,1526500.00,800000.00,2004-01-23,,,1235100.00,1527800.00,,
1387,50 PONY HILL LN,416/  21/  /  / ,416,21,,  4339/0351,2800.00,356000.00,31,6234,HWUNR-4,RD,1,2016,0.00,356000.00,356000.00,0.00,2018-01-22,120000.00,1999-06-29,2800.00,283500.00,,
1388,3 TROUT POND LN,416/  22/  /  / ,416,22,,PRO-2012,8200.00,264000.00,135,6222,HWUN-2,MFD,1,2016,0.00,264000.00,264000.00,0.00,2012-06-08,3000.00,1966-03-01,8200.00,234700.00,,
1389,36 PONY HILL LN,416/  23/  /  / ,416,23,,  1295/0448,336800.00,365700.00,15,1010,SINGLE FAM MDL01,RD,1,2016,159400.00,206300.00,365700.00,0.00,,,,253400.00,291000.00,,
1394,100 DAVISON LN,416/  24/  /  / ,416,24,,  2299/0262,11800.00,166300.00,378,6213,HWMR-3,,1,2016,0.00,166300.00,166300.00,0.00,1998-02-24,20000.00,1996-02-02,11800.00,151200.00,,
1399,281 SMITH MOUNTAIN RD,416/  25/  /  / ,416,25,,  3081/0934,3600.00,61600.00,70,6233,HWUNR-3,MFD,1,2016,0.00,61600.00,61600.00,9800.00,2004-11-30,,,3600.00,56000.00,,
1400,180 CELLARS LN,416/  26/  /  / ,416,26,,  3081/0934,6300.00,93700.00,131,6232,HWUNR-2,MFD,1,2016,0.00,93700.00,93700.00,9800.00,2004-11-30,,,6300.00,85200.00,,
1401,190 CELLARS LN,416/  27/  /  / ,416,27,,  3759/0935,3300.00,49300.00,56,6323,OTUN-3,MFD,1,2016,0.00,49300.00,49300.00,2086533.00,2010-12-17,,,3300.00,44800.00,,
1402,115 ORFORDVILLE RD,417/  1/  /  / ,417,1,,  2621/0721,4000.00,305600.00,30.1,6325,OTUN-5,RD,1,2016,0.00,305600.00,305600.00,150000.00,2002-01-07,65048.00,1992-03-25,4000.00,220100.00,,
1403,137 ORFORDVILLE RD,417/  2/  /  / ,417,2,,  3231/0774,100.00,8500.00,3.1,6810,WETLANDS-REC,RD,1,2016,0.00,8500.00,8500.00,0.00,2005-12-12,144000.00,1994-11-19,100.00,7800.00,,
1406,128 ORFORDVILLE RD,417/  5/  /  / ,417,5,,  2495/0444,933700.00,1388500.00,77.6,1010,SINGLE FAM MDL01,RD,1,2016,703700.00,684800.00,1388500.00,200000.00,2000-10-24,150000.00,1992-03-25,1029200.00,1301500.00,,
1410,120 ORFORDVILLE RD,417/  6/  1000/  / ,417,6,1000,  1920/0238,274600.00,358200.00,11.15,1010,SINGLE FAM MDL01,RD,1,2016,165400.00,192800.00,358200.00,55048.00,1991-07-18,,,268600.00,337900.00,,
1412,124 CELLARS LN,417/  7/  /  / ,417,7,,  4157/  66,202900.00,311900.00,25,1010,SINGLE FAM MDL01,MFD,1,2016,105000.00,206900.00,311900.00,0.00,2015-09-09,4000.00,1974-02-25,172100.00,270800.00,,
1413,395 SMITH MOUNTIAN RD,418/  1/  /  / ,418,1,,  2008/0656,2100.00,86600.00,35,6221,HWUN-1,MFD,1,2016,0.00,86600.00,86600.00,4000.00,1992-12-28,,,2100.00,78800.00,,
1417,370 SMITH MOUNTAIN RD,418/  3/  /  / ,418,3,,  1411/0301,16700.00,345400.00,314,6234,HWUNR-4,MFD,1,2016,0.00,345400.00,345400.00,60000.00,1980-12-02,,,16700.00,374000.00,,
1423,1 LAMBERT RG,419/  1/  /  / ,419,1,, ,342200.00,342200.00,777.62,9000,US GOVT,MFD,1,2016,0.00,342200.00,342200.00,0.00,,,,311000.00,311000.00,,
1435,7 LAMBERT RG,419/  7/  /  / ,419,7,,003095/0137,88300.00,88300.00,114.7,9000,US GOVT,MFD,1,2016,0.00,88300.00,88300.00,47950.00,2004-12-16,33533.00,2004-04-01,80300.00,80300.00,,
1436,8 LAMBERT RG,419/  8/  /  / ,419,8,,  3102/0731,57100.00,57100.00,64.85,9000,US GOVT,MFD,1,2016,0.00,57100.00,57100.00,27000.00,2005-01-15,5000.00,1987-04-10,51900.00,51900.00,,
