PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
592,92 BRECK HILL RD,405/  45/  2000/  / ,405,45,2000,  1994/0666,1000,190200,5.35,6126,WPUN-6,RD,1,2016,0,190200,190200,0,1994-12-19,,,1000,144900,,
593,80 BRECK HILL RD,405/  46/  /  / ,405,46,,  4366/0205,525600,606800,25,1010,SINGLE FAM MDL01,RD,1,2016,234800,372000,606800,250000,2016-06-08,2666,2002-07-12,412200,485700,,
594,68 BRECK HILL RD,405/  47/  /  / ,405,47,,  3609/0957,763000,798800,8.01,1010,SINGLE FAM MDL01,,1,2016,541800,257000,798800,630000,2009-05-19,437950,1988-08-13,684200,716700,,
597,52 BRECK HILL RD,405/  50/  /  / ,405,50,,  3402/0127,992000,1089400,15.25,1010,SINGLE FAM MDL01,RD,1,2016,689900,399500,1089400,0,2007-04-24,,,912100,1000100,,
598,263 ORFORD RD (LAND ONLY),406/  1/  /  / ,406,1,,  2293/0700,35000,35000,8.8,9035,TOWN-PROP,RD,1,2016,0,35000,35000,0,1998-01-20,199000,1994-07-01,30000,30000,,
600,301 ORFORD RD,406/  3/  /  / ,406,3,,  4582/ 650,261800,261800,3.5,1010,SINGLE FAM MDL01,,1,2016,133000,128800,261800,240500,2020-12-08,,,247200,247200,,
603,385 ORFORD RD,406/  6/  /  / ,406,6,,  2980/0489,20600,250000,64,6515,FARMR-5,RD,1,2016,0,250000,250000,0,2004-04-08,,,20600,254000,,
605,393 ORFORD RD,406/  8/  /  / ,406,8,,  2997/0362,307200,307200,0.9,1010,SINGLE FAM MDL01,RD,1,2016,173900,133300,307200,0,2004-05-11,95000,1996-02-05,292500,292500,,
607,396 ORFORD RD,406/  10/  /  / ,406,10,,  4573/ 432,373300,373300,2.5,101,Single Fam,RD,2,2016,243800,129500,373300,0,2020-11-09,2667,2015-07-10,369800,369800,,
611,394 ORFORD RD,406/  11/  /  / ,406,11,,  3006/0740,838800,1132500,130,1010,SINGLE FAM MDL01,,1,2016,672000,460500,1132500,390000,2004-05-27,116250,1988-11-01,751700,1017600,,
616,376 ORFORD RD,406/  12/  /  / ,406,12,,  4334/0164,556900,556900,4.3,1040,TWO FAMILY,RD,1,2016,403700,153200,556900,0,2017-12-26,173000,1999-07-16,404800,404800,,
617,368 ORFORD RD,406/  14/  /  / ,406,14,,  4513/ 405,308500,308500,5.81,1010,SINGLE FAM MDL01,RD,1,2016,153300,155200,308500,245000,2020-04-21,100,1974-06-21,260700,260700,,
618,346 ORFORD RD,406/  15/  /  / ,406,15,,  1734/0766,267600,363200,59,1010,SINGLE FAM MDL01,RD,2,2016,83100,280100,363200,4000,1988-04-25,,,227400,313300,,
620,344 ORFORD RD,406/  17/  /  / ,406,17,,  4350/0491,6900,70300,85.1,6123,WPUN-3,RD,1,2016,0,70300,70300,20000,2018-03-29,38533,2015-07-17,6900,63800,,
621,328 ORFORD RD,406/  18/  /  / ,406,18,,  3205/0183,289600,350600,17.3,1010,SINGLE FAM MDL01,RD,1,2016,147400,203200,350600,0,2005-09-12,4000,1988-04-25,221400,276700,,
622,320 ORFORD RD,406/  19/  /  / ,406,19,,  3409/0340,236000,236000,1.75,1010,SINGLE FAM MDL01,RD,1,2016,97700,138300,236000,235000,2007-05-22,,,204800,204800,,
623,314 ORFORD RD,406/  20/  /  / ,406,20,,  4311/0188,237200,299700,20,1010,SINGLE FAM MDL01,RD,1,2016,89500,210200,299700,0,2017-09-15,,,162300,218600,,
624,302 ORFORD RD,406/  21/  /  / ,406,21,,  1552/0633,448800,593000,42,101,Single Fam,RD,2,2016,301300,291700,593000,0,,,,405500,536200,,
625,280 ORFORD RD,406/  22/  1000/  / ,406,22,1000,  4447/0290,763900,763900,7.24,1010,SINGLE FAM MDL01,RD,1,2016,543400,220500,763900,798000,2019-07-01,585000,2003-07-08,774900,774900,,
626,264 ORFORD RD,406/  23/  /  / ,406,23,,  2152/0508,518700,617100,46.89,1010,SINGLE FAM MDL01,,1,2016,305900,311200,617100,213000,1995-08-01,199000,1994-07-01,493400,582700,,
627,129 CULVER HILL LN,406/  24/  /  / ,406,24,,  1852/0704,1100,32700,33,6710,UNPRODUCTIVE-REC,,1,2016,0,32700,32700,0,1990-02-21,,,1100,29800,,
633,85 ORFORDVILLE RD (TOWN FORE,406/  30/  /  / ,406,30,, ,585800,585800,355,9035,TOWN-PROP,RD,1,2016,0,585800,585800,0,,,,521100,521100,,
634,111 MUD TURTLE POND RD,406/  31/  /  / ,406,31,,  4177/ 848,7700,287800,207,6213,HWMR-3,RD,1,2016,0,287800,287800,0,2015-12-08,,,7700,260700,,
635,121 MUD TURTLE POND RD,406/  32/  /  / ,406,32,,  3231/0776,4200,4200,0.96,1320,RES ACLNUD,RD,1,2016,0,4200,4200,0,2005-12-12,,,2900,2900,,
636,131 MUD TURTLE POND RD,406/  33/  /  / ,406,33,,  2060/0453,4200,4200,1.1,1320,RES ACLNUD,RD,1,2016,0,4200,4200,1111,1993-11-12,154,1993-05-10,3300,3300,,
637,135 MUD TURTLE POND RD,406/  34/  /  / ,406,34,,  4384/0825,309800,309800,2,1010,SINGLE FAM MDL01,RD,1,2016,228800,81000,309800,0,2018-08-28,30000,2006-02-24,272100,272100,,
638,132+4 MUD TURTLE POND RD,406/  35/  /  / ,406,35,,    PC/2003,403900,524300,57,1090,MULTI HSES,RD,2,2016,279300,245000,524300,0,2003-01-01,,,359700,468900,,
639,10 TAVERN LN,406/  36/  /  / ,406,36,,  3897/0317,1951500,2419800,75,1010,SINGLE FAM MDL01,RD,3,2016,1610400,809400,2419800,1825000,2012-07-02,140000,1999-04-30,1766900,1996400,,
643,105 ORFORD RD (LAND ONLY),407/  4/  /  / ,407,4,,  2507/0744,40400,40400,2.2,9035,TOWN-PROP,RD,1,2016,0,40400,40400,0,2000-12-20,20000,1992-07-17,37000,37000,,
645,149 ORFORD RD,407/  6/  /  / ,407,6,,  4258/0173,376700,376700,2.1,1010,SINGLE FAM MDL01,RD,1,2016,243400,133300,376700,376533,2017-01-19,135000,1988-11-03,342100,342100,,
647,31 POST POND LN,407/  8/  /  / ,407,8,,  1245/0279,288800,332800,11.6,1013,SFR WATER  MDL-01,RD,1,2016,30000,302800,332800,0,,,,207400,254600,,
648,41 POST POND LN,407/  9/  /  / ,407,9,,  3574/0925,1331000,1331000,2.2,1013,SFR WATER  MDL-01,RD,1,2016,838300,492700,1331000,1406200,2009-01-09,579000,1998-09-01,1324400,1324400,,
649,45 POST POND LN,407/  10/  /  / ,407,10,,  2039/0056,563900,563900,0.42,1013,SFR WATER  MDL-01,,1,2016,309000,254900,563900,357524,1993-07-23,115053,1990-02-20,551100,551100,,
650,47 POST POND LN,407/  11/  /  / ,407,11,,  3937/0345,418900,418900,0.39,1013,SFR WATER  MDL-01,RD,1,2016,183500,235400,418900,0,2012-12-04,105333,2012-12-04,409900,409900,,
651,49 POST POND LN,407/  12/  /  / ,407,12,,  2534/0476,461400,461400,0.52,1013,SFR WATER  MDL-01,RD,2,2016,183300,278100,461400,246000,2001-05-01,172500,1994-08-12,425200,425200,,
652,51 POST POND LN,407/  13/  /  / ,407,13,,  4123/0285,232200,232200,0.18,1013,SFR WATER  MDL-01,RD,1,2016,23900,208300,232200,0,2015-04-27,188000,2013-04-09,186500,186500,,
653,53 POST POND LN,407/  14/  /  / ,407,14,,  2426/0202,330900,330900,0.46,1013,SFR WATER  MDL-01,,1,2016,68500,262400,330900,125000,1999-10-15,35000,1993-08-09,293000,293000,,
654,55 POST POND LN,407/  15/  /  / ,407,15,,  0794/0476,376200,484200,50.65,1013,SFR WATER  MDL-01,RD,1,2016,107000,377200,484200,0,1998-02-04,,,277500,375400,,
655,57 POST POND LN,407/  16/  /  / ,407,16,,   PRO/2002,913600,913600,1.31,1013,SFR WATER  MDL-01,RD,1,2016,480400,433200,913600,0,2002-01-01,99333,2001-08-08,696900,696900,,
656,"Problem loading parcel PID 656, Map 407 Lot 17",,,,,,,,,,,,,,,,,,,,,,,,
659,65 POST POND LN,407/  19/  /  / ,407,19,,  4041/0810,13900,13900,0.17,1320,RES ACLNUD,RD,1,2016,0,13900,13900,0,2014-02-24,5050,1988-07-18,12100,12100,,
664,67 POST POND LN,407/  20/  /  / ,407,20,,  4041/0810,238300,238300,0.52,1013,SFR WATER  MDL-01,RD,1,2016,51900,186400,238300,0,2014-02-24,135200,2006-01-25,177100,177100,,
667,69 POST POND LN,407/  21/  /  / ,407,21,,  3495/0085,152600,152600,0.15,1013,SFR WATER  MDL-01,RD,1,2016,16400,136200,152600,0,2008-02-22,,,87300,87300,,
673,72 POST POND LN,407/  22/  /  / ,407,22,,  4241/0173,295200,326100,12.71,1013,SFR WATER  MDL-01,,1,2016,41500,284600,326100,240000,2016-10-14,155000,2002-05-28,192800,220800,,
675,62 POST POND LN,407/  23/  /  / ,407,23,,  4041/0810,11300,52400,17.04,1320,RES ACLNUD,RD,1,2016,0,52400,52400,0,2014-02-24,153524,1993-02-18,10300,47600,,
686,50 POST POND LN,407/  26/  /  / ,407,26,,  2231/0147,11600,11600,4.2,9200,NON PROFIT  MDL-00,RD,1,2016,0,11600,11600,0,1996-12-09,4000,1992-04-09,10500,10500,,
688,32 POST POND LN,407/  28/  /  / ,407,28,,  4573/ 833,50200,50200,0.43,1060,AC LND IMP,RD,1,2016,2600,47600,50200,50000,2020-11-10,,,52300,52300,,
689,22 POST POND LN,407/  29/  /  / ,407,29,,  4425/0328,463000,508400,12.2,1010,SINGLE FAM MDL01,RD,1,2016,301300,207100,508400,385000,2019-04-05,440000,2008-04-10,365900,407100,,
690,16 POST POND LN,407/  30/  /  / ,407,30,,  3990/0020,926900,926900,3.7,1010,SINGLE FAM MDL01,RD,1,2016,726400,200500,926900,770000,2013-06-25,850000,2008-05-06,783500,783500,,
691,11 NORTH THETFORD RD,407/  31/  /  / ,407,31,,  4179/ 118,600600,653500,23.28,101,Single Fam,RD,1,2016,387700,265800,653500,275000,2015-12-16,,,575000,622400,,
692,13 NORTH THETFORD RD,407/  32/  /  / ,407,32,,  2495/0042,798100,798100,3.72,1090,MULTI HSES,RD,2,2016,570600,227500,798100,500000,2000-10-29,8500,1988-06-24,668200,668200,,
694,17 NORTH THETFORD RD,407/  34/  /  / ,407,34,,  3793/0253,343200,343200,2.03,1010,SINGLE FAM MDL01,RD,1,2016,191000,152200,343200,245000,2011-05-17,113000,1998-06-30,277700,277700,,
695,21 NORTH THETFORD RD,407/  35/  /  / ,407,35,,002784/0570,373100,373100,7.97,1010,SINGLE FAM MDL01,RD,1,2016,179300,193800,373100,0,2003-02-27,147000,1999-08-11,296600,296600,,
696,33 NORTH THETFORD RD,407/  36/  /  / ,407,36,,  1558/0885,493000,493000,4.7,1010,SINGLE FAM MDL01,RD,1,2016,301800,191200,493000,0,,,,460200,460200,,
697,7 TURNER LN,407/  37/  /  / ,407,37,,  4099/0876,327500,406000,11.19,1010,SINGLE FAM MDL01,RD,1,2016,191400,214600,406000,380000,2014-12-08,215050,1990-09-20,322900,378200,,
698,15 TURNER LN,407/  38/  /  / ,407,38,,  4538/ 990,665700,665700,4.7,1010,SINGLE FAM MDL01,,1,2016,486500,179200,665700,675733,2020-07-24,162000,1989-08-30,643900,643900,,
700,57 NORTH THETFORD RD,407/  40/  /  / ,407,40,,002842/0827,126500,126500,0.33,1030,MOBILE HOM  MDL-02,RD,1,2016,48900,77600,126500,45000,2003-06-24,,,113800,113800,,
701,52 NORTH THETFORD RD,407/  41/  /  / ,407,41,,  1680/ 554,384700,384700,4.2,1010,SINGLE FAM MDL01,,1,2016,208100,176600,384700,0,1987-06-30,,,293100,293100,,
702,48 NORTH THETFORD RD,407/  42/  /  / ,407,42,,  4533/ 221,365500,365500,3.2,1010,SINGLE FAM MDL01,,1,2016,216000,149500,365500,382000,2020-07-02,335000,2015-06-24,333000,333000,,
703,38 NORTH THETFORD RD,407/  43/  /  / ,407,43,,  PRO-/1995,258200,258200,6.5,1010,SINGLE FAM MDL01,RD,1,2016,66400,191800,258200,0,1995-02-24,38000,1970-08-24,201100,201100,,
704,8 PUSHEE FALLS LN,407/  44/  /  / ,407,44,,  1039/0179,295600,295600,1.3,1010,SINGLE FAM MDL01,RD,1,2016,146600,149000,295600,0,,,,240300,240300,,
705,4 PUSHEE FALLS LN,407/  45/  /  / ,407,45,,  1895/0176,10800,10800,1.6,1060,AC LND IMP,RD,1,2016,2000,8800,10800,0,1991-01-07,,,10000,10000,,
706,30 NORTH THETFORD RD,407/  46/  /  / ,407,46,,  2482/0411,410100,410100,4.9,1010,SINGLE FAM MDL01,RD,1,2016,213600,196500,410100,189000,2000-08-22,165000,1994-08-08,360800,360800,,
707,22 NORTH THETFORD RD,407/  47/  /  / ,407,47,,  4052/0529,371300,371300,3.8,1010,SINGLE FAM MDL01,RD,1,2016,205100,166200,371300,0,2014-04-30,336000,2002-07-15,358100,358100,,
708,18 NORTH THETFORD RD,407/  48/  /  / ,407,48,,  4108/ 800,302500,302500,2.8,1010,SINGLE FAM MDL01,RD,1,2016,144900,157600,302500,0,2015-01-28,75000,2006-11-30,272800,272800,,
711,187 ORFORD RD,407/  51/  /  / ,407,51,,  2490/0910,288600,288600,2,1010,SINGLE FAM MDL01,RD,2,2016,162700,125900,288600,127000,2000-10-02,,,253700,253700,,
717,241 ORFORD RD,407/  54/  /  / ,407,54,,  4183/ 134,9600,447800,74.1,6610,SPI FARMR,RD,1,2016,0,447800,447800,400000,2016-01-07,,,9600,405000,,
719,236 ORFORD RD,407/  55/  /  / ,407,55,,  2105/0755,498900,622200,12.55,1010,SINGLE FAM MDL01,RD,1,2016,341500,280700,622200,150000,1994-08-15,160000,1989-12-02,366200,366200,,
720,216 ORFORD RD,407/  56/  1000/  / ,407,56,1000,  4488/ 947,388200,388200,5.04,1010,SINGLE FAM MDL01,RD,1,2016,213000,175200,388200,359000,2019-12-18,290000,2014-06-25,290400,290400,,
723,186 ORFORD RD,407/  57/  /  / ,407,57,,  4385/0543,354700,354700,2.6,1010,SINGLE FAM MDL01,RD,1,2016,209100,145600,354700,234000,2018-08-31,90476,1993-07-30,248500,248500,,
724,15 WHIPPLE HILL RD,407/  58/  1000/  / ,407,58,1000,  4197/0226,22000,466700,58.8,6506,FARM-6,RD,1,2016,0,466700,466700,0,2016-03-29,,,22000,425900,,
725,1 CULVER HILL LN,407/  59/  /  / ,407,59,,  3229/0120,664300,748000,11.3,1010,SINGLE FAM MDL01,RD,1,2016,446600,301400,748000,550000,2005-12-27,750000,2002-08-28,582600,658300,,
734,1 TAVERN LN,407/  60/  1000/  / ,407,60,1000,  4058/0925,820600,820600,6.01,1010,SINGLE FAM MDL01,RD,1,2016,552900,267700,820600,715066,2014-05-30,540000,1999-09-10,754900,754900,,
735,3 TAVERN LN,407/  60/  2000/  / ,407,60,2000,  2560/0339,270500,270500,5.51,1300,RES ACLNDV,RD,1,2016,0,270500,270500,116000,2001-07-17,95000,1999-06-01,205100,205100,,
736,7 TAVERN LN,407/  60/  3000/  / ,407,60,3000,  4614/ 724,1339400,1339400,8.91,1010,SINGLE FAM MDL01,URD,2,2016,1054700,284700,1339400,1435000,2021-03-25,1250000,2006-07-14,1267200,1267200,,
737,8 TAVERN LN,407/  60/  4000/  / ,407,60,4000,  4570/ 715,1129400,1244000,21.07,1010,SINGLE FAM MDL01,RD,1,2016,854300,389700,1244000,1500000,2020-11-02,95000,1999-05-04,917900,986800,,
738,41 CULVER HILL LN,407/  60/  5000/  / ,407,60,5000,  4623/ 491,646500,646500,9.55,1010,SINGLE FAM MDL01,RD,1,2016,375400,271100,646500,0,2021-04-22,535000,2013-03-19,537600,537600,,
739,47 CULVER HILL LN,407/  60/  6000/  / ,407,60,6000,  2692/0805,866800,866800,5.08,1090,MULTI HSES,RD,2,2016,532800,334000,866800,587000,2002-07-24,100000,1999-05-13,674400,674400,,
740,48 CULVER HILL LN,407/  60/  7000/  / ,407,60,7000,  3736/0631,970800,970800,5.13,1090,MULTI HSES,RD,2,2016,673000,297800,970800,960000,2010-09-29,616000,2001-08-01,950300,950300,,
741,63 CULVER HILL LN,407/  61/  /  / ,407,61,,  2528/0934,389300,509500,30,1010,SINGLE FAM MDL01,,1,2016,146100,363400,509500,2666,2001-04-04,,,283100,390700,,
742,56 CULVER HILL LN,407/  62/  /  / ,407,62,,  4121/0857,868800,939500,15.2,1010,SINGLE FAM MDL01,RD,1,2016,594700,344800,939500,0,2015-04-20,938000,2006-03-10,814800,878900,,
743,23 CLOVER MILL LN,407/  63/  /  / ,407,63,,  4600/ 687,542000,542000,9.32,1010,SINGLE FAM MDL01,RD,1,2016,234900,307100,542000,0,2021-02-08,430000,2012-08-25,470200,470200,,
744,20 CULVER HILL LN,407/  64/  /  / ,407,64,,  3276/0037,741600,827000,19.6,1010,SINGLE FAM MDL01,RD,1,2016,519100,307900,827000,810000,2006-05-01,43200,1998-11-25,702000,779300,,
745,37 WHIPPLE HILL RD,407/  65/  /  / ,407,65,,  4214/0312,7000,273700,21.7,6515,FARMR-5,,1,2016,0,273700,273700,0,2016-06-22,155000,1999-03-19,7000,290000,,
746,63 WHIPPLE HILL RD,407/  66/  /  / ,407,66,,  4214/0312,954900,954900,7.74,1010,SINGLE FAM MDL01,RD,1,2016,657300,297600,954900,0,2016-06-22,500000,1997-02-28,872500,872500,,
747,19 CLOVER MILL LN,407/  67/  /  / ,407,67,,  3991/0263,724800,724800,5.31,1010,SINGLE FAM MDL01,RD,1,2016,394000,330800,724800,199000,2013-06-27,1182533,2004-04-30,591100,591100,,
748,27 CLOVER MILL LN,407/  68/  /  / ,407,68,,  4220/0520,735800,842100,28.92,1010,SINGLE FAM MDL01,RD,1,2016,424400,417700,842100,740500,2016-07-09,214800,2012-07-02,625800,722300,,
749,28 CLOVER MILL LN,407/  69/  /  / ,407,69,,  4560/ 317,1540000,1651100,36.97,1010,SINGLE FAM MDL01,RD,1,2016,1062400,588700,1651100,1557500,2020-09-30,1087533,2003-09-29,1428100,1547800,,
750,16 CLOVER MILL LN,407/  70/  /  / ,407,70,,  4541/ 556,1198700,1198700,5.06,1010,SINGLE FAM MDL01,RD,1,2016,926200,272500,1198700,1188733,2020-07-31,935000,2012-10-05,1029200,1029200,,
751,79 WHIPPLE HILL RD,407/  71/  /  / ,407,71,,  4326/0549,469600,527800,11.74,1010,SINGLE FAM MDL01,RD,1,2016,299700,228100,527800,550000,2017-11-20,69524,1991-03-13,426300,479100,,
752,89 WHIPPLE HILL RD,407/  72/  /  / ,407,72,,  4459/0802,520600,592300,19.33,1010,SINGLE FAM MDL01,,1,2016,335600,256700,592300,0,2019-08-23,190000,2000-09-28,479000,551400,,
753,95 WHIPPLE HILL RD,407/  73/  /  / ,407,73,,  4311/0615,776900,884900,24.4,1010,SINGLE FAM MDL01,,1,2016,475900,409000,884900,834000,2017-09-18,90000,1987-03-13,763700,861700,,
754,101 WHIPPLE HILL RD,407/  74/  /  / ,407,74,,  4382/0524,686000,932600,79.9,101,Single Fam,RD,1,2016,506500,426100,932600,0,2018-08-20,635000,2006-07-31,673100,896600,,
755,111 WHIPPLE HILL RD,407/  75/  /  / ,407,75,,  1900/0774,340400,340400,2,1010,SINGLE FAM MDL01,,1,2016,167000,173400,340400,108762,1991-03-11,6400,1983-09-14,255100,255100,,
756,115 WHIPPLE HILL RD,407/  76/  3000/  / ,407,76,3000,  2471/0673,631700,886100,80.13,1010,SINGLE FAM MDL01,RD,1,2016,337900,548200,886100,0,2000-06-30,,,601300,832300,,
757,36 MUD TURTLE POND RD,407/  77/  /  / ,407,77,,  3634/0693,251800,251800,70,9030,MUNICPAL  MDL-00,RD,1,2016,0,251800,251800,0,2009-08-03,4000,1997-07-18,226900,226900,,
758,135 WHIPPLE HILL RD,407/  78/  /  / ,407,78,,  1822/ 991,288200,346200,20,1010,SINGLE FAM MDL01,,1,2016,122500,223700,346200,4000,1989-09-14,,,237000,289600,,
759,149 WHIPPLE HILL RD,407/  79/  /  / ,407,79,,  4509/ 214,281300,281300,5.45,1010,SINGLE FAM MDL01,,1,2016,103400,177900,281300,0,2020-04-01,1500,1968-05-29,234900,234900,,
760,165 WHIPPLE HILL RD,407/  80/  /  / ,407,80,,  3897/0300,136500,289600,51.6,1300,RES ACLNDV,,1,2016,0,289600,289600,210000,2012-07-06,250000,2009-01-30,113100,252100,,
762,160 WHIPPLE HILL RD,407/  81/  /  / ,407,81,,002738/0562,500,181700,21.2,6303,OTM-3,,1,2016,0,181700,181700,112466,2002-10-31,20000,1990-02-06,500,147200,,
764,150 WHIPPLE HILL RD,407/  83/  /  / ,407,83,,002907/0957,194500,194500,1,1010,SINGLE FAM MDL01,,1,2016,53400,141100,194500,0,2003-10-02,,,140000,140000,,
765,132 WHIPPLE HILL RD,407/  84/  /  / ,407,84,,  4560/ 195,464100,536100,11.4,1010,SINGLE FAM MDL01,RD,1,2016,313700,222400,536100,527500,2020-09-30,347670,2000-05-10,489100,561100,,
767,10 WHIPPLE HILL RD,407/  86/  1000/  / ,407,86,1000,  2524/0286,37800,492400,134.7,1060,AC LND IMP,,1,2016,8700,483700,492400,0,2001-03-21,500000,1986-11-18,34000,445200,,
768,150 ORFORD RD,407/  87/  /  / ,407,87,,  2495/0263,837000,837000,2.2,3400,OFFICE BLD  MDL-94,RD,1,2016,621200,215800,837000,0,2000-10-23,,,632200,632200,,
769,144 ORFORD RD,407/  88/  /  / ,407,88,,  4475/ 933,345000,345000,3.15,1010,SINGLE FAM MDL01,RD,1,2016,195800,149200,345000,369000,2019-10-25,283000,2008-09-18,309000,309000,,
770,124 ORFORD RD,407/  89/  /  / ,407,89,, ,6400,269900,25.52,6505,FARM-5,RD,1,2016,0,269900,269900,0,,,,6400,233200,,
771,1 PINNACLE RD,407/  90/  /  / ,407,90,,  3464/0860,488900,488900,5.4,101,Single Fam,RD,1,2016,283000,205900,488900,360000,2007-11-02,265000,2002-08-13,377000,377000,,
772,11 PINNACLE RD,407/  91/  /  / ,407,91,,  1613/0215,433300,433300,3,1010,SINGLE FAM MDL01,RD,1,2016,256700,176600,433300,141000,1986-08-07,,,375700,375700,,
773,21 PINNACLE RD,407/  92/  /  / ,407,92,,  4166/ 137,142900,142900,6.7,1300,RES ACLNDV,RD,1,2016,0,142900,142900,0,2015-10-20,,,107300,107300,,
774,31 PINNACLE RD,407/  93/  /  / ,407,93,,  4020/0964,308900,308900,2,1010,SINGLE FAM MDL01,RD,1,2016,161200,147700,308900,1,2013-10-24,,,233400,233400,,
775,33 PINNACLE RD,407/  94/  /  / ,407,94,,  1619/0305,292100,292100,5.3,1010,SINGLE FAM MDL01,RD,1,2016,127300,164800,292100,0,1986-09-03,,,214900,214900,,
776,35 PINNACLE RD,407/  95/  /  / ,407,95,,  4622/ 621,610900,610900,4.1,1010,SINGLE FAM MDL01,RD,1,2016,404000,206900,610900,700000,2021-04-19,,,501600,501600,,
782,37+51 PINNACLE RD,407/  96/  1100/  / ,407,96,1100,  2144/0358,1053200,1168500,43.1,1060,AC LND IMP,RD,2,2016,813800,354700,1168500,177000,1995-06-05,158000,1986-01-16,1068400,1172700,,
783,45 PINNACLE RD,407/  96/  1200/  / ,407,96,1200,  2173/0155,246900,246900,3.1,1010,SINGLE FAM MDL01,RD,1,2016,94200,152700,246900,130000,1995-12-13,125048,1992-07-01,223700,223700,,
784,39 PINNACLE RD,407/  96/  2000/  / ,407,96,2000,  4173/ 290,153000,153000,5.59,1060,AC LND IMP,RD,1,2016,11200,141800,153000,200000,2015-11-18,280000,1993-09-20,150700,150700,,
785,65 PINNACLE RD,407/  97/  /  / ,407,97,,  3866/0622,1138100,1375300,69,1010,SINGLE FAM MDL01,RD,2,2016,824000,551300,1375300,0,2012-03-20,675000,2001-12-14,1099200,1314600,,
786,63 PINNACLE RD,407/  98/  /  / ,407,98,,  2612/0104,692600,767700,22,1010,SINGLE FAM MDL01,,2,2016,457700,310000,767700,2666,2001-12-14,170000,1988-08-22,730900,799000,,
787,67+69 PINNACLE RD,407/  99/  /  / ,407,99,,  1830/ 743,429700,429700,0.7,1090,MULTI HSES,RD,2,2016,263200,166500,429700,95053,1989-10-31,,,342900,342900,,
788,75 PINNACLE RD,407/  100/  /  / ,407,100,,  4306/0019,311900,311900,5.1,1010,SINGLE FAM MDL01,RD,1,2016,155600,156300,311900,170000,2017-08-20,272533,2016-10-18,217300,217300,,
789,83 PINNACLE RD,407/  101/  /  / ,407,101,,  4397/0481,404100,496200,10.73,1010,SINGLE FAM MDL01,RD,1,2016,273500,222700,496200,425000,2018-10-26,84900,1986-04-16,296500,380100,,
792,91 PINNACLE RD,407/  102/  1000/  / ,407,102,1000,  4172/ 338,594300,594300,6.97,1010,SINGLE FAM MDL01,RD,1,2016,413000,181300,594300,0,2015-11-16,498000,2014-04-30,545700,545700,,
793,109 PINNACLE RD,407/  102/  2000/  / ,407,102,2000,002738/0560,2800,268100,37.78,6503,FARM-3,RD,1,2016,0,268100,268100,112533,2002-10-31,135800,1986-08-18,2800,222500,,
795,121 PINNACLE RD,407/  104/  /  / ,407,104,,  1475/0329,397200,397200,3.3,1010,SINGLE FAM MDL01,RD,1,2016,236000,161200,397200,0,,,,325000,325000,,
796,153 PINNACLE RD,407/  106/  /  / ,407,106,,  2211/0032,149500,149500,0.32,1010,SINGLE FAM MDL01,RD,1,2016,55500,94000,149500,0,1996-08-05,4000,1994-12-14,101000,101000,,
797,1 ORFORDVILLE RD,407/  107/  /  / ,407,107,,  4074/0134,743600,743600,5.1,1080,SFR/ACC UNIT,RD,1,2016,535400,208200,743600,440000,2014-08-04,,,713100,713100,,
798,11 ORFORDVILLE RD,407/  108/  /  / ,407,108,,  3834/0242,154000,462500,183,1060,AC LND IMP,RD,1,2016,5400,457100,462500,100000,2011-11-10,,,138400,417100,,
799,112 HIGHBRIDGE RD,407/  109/  /  / ,407,109,,  3926/0840,558800,558800,5.1,1010,SINGLE FAM MDL01,RD,1,2016,375900,182900,558800,0,2012-10-24,555000,2007-10-15,524800,524800,,
800,100 HIGHBRIDGE RD,407/  110/  /  / ,407,110,,  4403/0217,1578300,1627000,13.49,1010,SINGLE FAM MDL01,RD,1,2016,1249900,377100,1627000,1600000,2018-11-26,,,1437200,1481100,,
801,92 HIGHBRIDGE RD,407/  111/  /  / ,407,111,,  2572/0510,611500,1074800,107.82,1010,SINGLE FAM MDL01,RD,1,2016,395700,679100,1074800,260000,2001-07-23,100000,1992-04-29,577500,996700,,
804,66 HIGHBRIDGE RD,407/  113/  /  / ,407,113,,  4464/0258,674700,885800,47.7,1090,MULTI HSES,RD,2,2016,439600,446200,885800,0,2019-09-11,4000,1998-05-04,535100,726600,,
806,42 HIGHBRIDGE RD,407/  114/  /  / ,407,114,,  4359/0624,921500,1052000,21.3,1010,SINGLE FAM MDL01,RD,1,2016,715100,336900,1052000,912500,2018-05-11,865000,2015-06-24,724800,840700,,
807,41 HIGHBRIDGE RD,407/  115/  /  / ,407,115,,  4383/0493,14500,722500,205,6335,OTUNR-5,RD,1,2016,0,722500,722500,515000,2018-08-23,,,14500,628800,,
808,53 HIGHBRIDGE RD,407/  116/  /  / ,407,116,,  4137/0288,406700,406700,6.4,1010,SINGLE FAM MDL01,RD,1,2016,222600,184100,406700,429000,2015-06-22,175000,1994-06-06,390100,390100,,
809,65 HIGHBRIDGE RD,407/  117/  /  / ,407,117,, ,377700,377700,5.09,1010,SINGLE FAM MDL01,RD,1,2016,194900,182800,377700,0,,,,326100,326100,,
