PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
1313,274 DORCHESTER RD,414/  62/  /  / ,414,62,  ,  4593/ 892,375600,429700,19.9,1010,SINGLE FAM MDL01,RD,1,2021,241900,187800,429700,0,2021-01-14,143500,1997-08-08,375600,429700,15:04:40,795
1323,254 DORCHESTER RD,414/  64/  /  / ,414,64,  ,  3620/0440,566000,566000,8.6,1010,SINGLE FAM MDL01,RD,1,2021,402700,163300,566000,455000,2009-06-22,190000,1990-10-30,566000,566000,15:04:43,796
1325,22 PONY HILL LN,415/  1/  /  / ,415,1,  ,  1445/0801,459800,459800,5.5,1010,SINGLE FAM MDL01,RD,1,2021,207200,252600,459800,7800,1982-05-26,,,459800,459800,15:04:45,797
1326,55 HARDSCRABBLE LN,415/  2/  /  / ,415,2,  ,  2358/0305,1040900,1183000,22.2,1010,SINGLE FAM MDL01,RD,1,2021,780700,402300,1183000,685000,1998-11-25,4000,1995-09-26,1040900,1183000,15:04:48,798
1327,4 TROUT POND LN (TROUT POND,415/  3/  /  / ,415,3,  ,  2108/0373,435200,435200,385.4,9035,TOWN-PROP,MFD,1,2021,0,435200,435200,0,1993-06-30,4000,1990-07-13,435200,435200,15:04:51,799
1332,46 HARDSCRABBLE LN,415/  8/  /  / ,415,8,  ,  2960/0070,2700,48800,55.5,6232,HWUNR-2,MFD,1,2021,0,48800,48800,10000,2004-02-09,29000,1995-07-21,2700,48800,15:04:54,800
1333,58 HARDSCRABBLE LN,415/  9/  /  / ,415,9,  ,  2997/0946,751300,857600,23.8,1010,SINGLE FAM MDL01,RD,1,2021,527300,330300,857600,660000,2004-05-13,194000,1995-06-01,751300,857600,15:04:58,801
1336,44 HARDSCRABBLE LN,415/  12/  /  / ,415,12,  ,  3807/0862,7000,259300,145,6133,WPUNR-3,MFD,1,2021,0,259300,259300,250000,2011-07-21,,,7000,259300,15:05:02,802
1337,43 POUT POND LN,415/  13/  /  / ,415,13,  ,  3123/0868,800,253000,13.61,6234,HWUNR-4,RD,1,2021,0,253000,253000,175000,2005-04-04,40000,1992-03-09,800,253000,15:05:06,803
1375,41 DAVISON LN,416/  12/  /  / ,416,12,  ,  2512/0632,1817600,3300700,700,1010,SINGLE FAM MDL01,RD,1,2021,1454000,1846700,3300700,969000,2001-01-17,2667,2001-01-04,1817600,3300700,15:05:09,804
1235,115 FLINT HILL RD,414/  22/  /  / ,414,22,  ,  2342/0137,235600,235600,0.97,1010,SINGLE FAM MDL01,RD,1,2021,114800,120800,235600,0,1998-09-10,,,235600,235600,15:05:12,805
951,141 DORCHESTER RD,409/  7/  /  / ,409,7,  ,  4108/  22,268200,268200,0.61,1010,SINGLE FAM MDL01,RD,1,2021,161600,106600,268200,60000,2015-01-21,69000,2014-09-02,268200,268200,15:05:13,806
920,75 ACORN HILL RD,408/  64/  1000/  / ,408,64,1000,  2524/0287,668900,735200,16.8,1090,MULTI HSES,RD,2,2021,399600,335600,735200,0,2001-03-21,65000,1985-07-31,668900,735200,15:05:17,807
711,187 ORFORD RD,407/  51/  /  / ,407,51,  ,  2490/0910,288600,288600,2,1010,SINGLE FAM MDL01,RD,2,2021,162700,125900,288600,127000,2000-10-02,,,288600,288600,15:05:19,808
1118,52 PICO RD,410/  55/  /  / ,410,55,  ,  1317/ 217,335100,335100,1.3,1010,SINGLE FAM MDL01,RD,1,2021,204900,130200,335100,16980,1977-06-23,,,335100,335100,15:05:23,809
1119,243 BAKER HILL RD,410/  56/  /  / ,410,56,  ,  3950/0053,3700,290700,46,6233,HWUNR-3,RD,1,2021,0,290700,290700,82500,2013-01-24,212533,2007-10-05,3700,290700,15:05:27,810
800,100 HIGHBRIDGE RD,407/  110/  /  / ,407,110,  ,  4403/0217,1513900,1562600,13.49,1010,SINGLE FAM MDL01,RD,1,2021,1185500,377100,1562600,1600000,2018-11-26,,,1513900,1562600,15:05:30,811
816,15 CUTTING HILL LN,407/  124/  /  / ,407,124,  ,    PC/2003,834000,915200,21.36,1090,MULTI HSES,RD,2,2021,611800,303400,915200,0,2003-02-27,2667,2000-12-19,834000,915200,15:05:33,812
832,10 PINNACLE RD,407/  136/  /  / ,407,136,  ,  2441/0006,100800,100800,0.71,1300,RES ACLNDV,RD,1,2021,0,100800,100800,30600,1999-12-30,,,100800,100800,15:05:35,813
767,10 WHIPPLE HILL RD,407/  86/  1000/  / ,407,86,1000,  2524/0286,37800,492400,134.7,1060,AC LND IMP,,1,2021,8700,483700,492400,0,2001-03-21,500000,1986-11-18,37800,492400,15:05:38,814
833,100 ORFORD RD,407/  137/  /  / ,407,137,  ,  2525/0653,572400,572400,2.67,1090,MULTI HSES,RD,2,2021,392400,180000,572400,0,2001-03-22,,,572400,572400,15:05:40,815
737,8 TAVERN LN,407/  60/  4000/  / ,407,60,4000,  4570/ 715,1129400,1244000,21.07,1010,SINGLE FAM MDL01,RD,1,2021,854300,389700,1244000,1500000,2020-11-02,95000,1999-05-04,1129400,1244000,15:05:45,816
739,47 CULVER HILL LN,407/  60/  6000/  / ,407,60,6000,  2692/0805,869900,869900,5.08,1090,MULTI HSES,RD,2,2021,540400,329500,869900,587000,2002-07-24,100000,1999-05-13,869900,869900,15:05:47,817
752,89 WHIPPLE HILL RD,407/  72/  /  / ,407,72,  ,  4459/0802,520600,592300,19.33,1010,SINGLE FAM MDL01,,1,2021,335600,256700,592300,0,2019-08-23,190000,2000-09-28,520600,592300,15:05:51,818
756,115 WHIPPLE HILL RD,407/  76/  3000/  / ,407,76,3000,  2471/0673,657000,911400,80.13,1010,SINGLE FAM MDL01,RD,1,2021,363200,548200,911400,0,2000-06-30,,,657000,911400,15:05:55,819
764,150 WHIPPLE HILL RD,407/  83/  /  / ,407,83,  ,002907/0957,194500,194500,1,1010,SINGLE FAM MDL01,,1,2021,53400,141100,194500,0,2003-10-02,,,194500,194500,15:05:57,820
736,7 TAVERN LN,407/  60/  3000/  / ,407,60,3000,  4614/ 724,1339400,1339400,8.91,1010,SINGLE FAM MDL01,URD,2,2021,1054700,284700,1339400,1435000,2021-03-25,1250000,2006-07-14,1339400,1339400,15:06:02,821
101282,6 ISAAC PERKINS RD,409/  77/  /  / ,409,77,  ,  PRO-/1983,584800,842400,49.6,1010,SINGLE FAM MDL01,RD,1,2021,384200,458200,842400,0,1983-04-16,,,584800,842400,15:06:04,822
101325,310 DARTMOUTH COLLEGE HY,403/  1/  /  / ,403,1,  ,  4633/ 636,832200,1083100,54.32,1010,SINGLE FAM MDL01,RD,1,2021,628800,454300,1083100,0,2021-05-11,100733,2006-05-02,832200,1083100,15:06:07,823
101342,767 RIVER RD,405/  38/  2000/  / ,405,38,2000,  3776/0216,1685700,1787000,5,1013,SFR WATER  MDL-01,RD,1,2021,810900,976100,1787000,2000000,2011-02-18,,,1685700,1787000,15:06:10,824
101362,119 WHIPPLE HILL RD,407/  76/  1000/  / ,407,76,1000,  4442/0404,703300,775800,15.03,1010,SINGLE FAM MDL01,RD,1,2021,516900,258900,775800,167000,2019-07-12,275000,2007-01-04,703300,775800,15:06:11,825
1186,64 TYLER HILL RD,413/  11/  /  / ,413,11,  ,  3848/0046,1200,59000,23,6233,HWUNR-3,MFD,1,2021,0,59000,59000,0,2011-12-30,1330000,2006-09-15,1200,59000,15:06:13,826
1188,172 GRAFTON TK,413/  14/  /  / ,413,14,  ,  4159/ 809,644100,825700,105,1010,SINGLE FAM MDL01,ELD,1,2021,477000,348700,825700,0,2015-09-18,4000,1978-06-06,644100,825700,15:06:18,827
1189,130 GRAFTON TK,413/  15/  /  / ,413,15,  ,  4408/0421,6800,290400,95,6134,WPUNR-4,ELD,1,2021,0,290400,290400,325000,2018-12-21,,,6800,290400,15:06:22,828
1190,100 GRAFTON TK,413/  16/  /  / ,413,16,  ,  3780/0740,114300,114300,3.1,1060,AC LND IMP,ELD,1,2021,1200,113100,114300,94000,2011-03-15,30000,1996-03-12,114300,114300,15:06:24,829
1191,96 GRAFTON TK,413/  17/  /  / ,413,17,  ,  3780/0738,110100,110100,2.95,1300,RES ACLNDV,ELD,1,2021,0,110100,110100,94000,2011-03-15,,,110100,110100,15:06:26,830
1193,25 CANAAN LEDGE LN (L/O),413/  20/  /  / ,413,20,  ,  1302/0550,77500,77500,16,9035,TOWN-PROP,ELD,1,2021,0,77500,77500,0,,,,77500,77500,15:06:29,831
1195,22 CANAAN LEDGE LN,413/  22/  /  / ,413,22,  ,  3744/0515,474600,474600,7.02,1010,SINGLE FAM MDL01,,1,2021,314400,160200,474600,360000,2010-11-01,265000,1989-06-08,474600,474600,15:06:31,832
1197,14 CANAAN LEDGE LN,413/  24/  /  / ,413,24,  ,  4516/ 908,67900,67900,2,1060,AC LND IMP,,1,2021,4300,63600,67900,525000,2020-04-04,555000,2017-06-28,67900,67900,15:06:33,833
1198,16 CANAAN LEDGE LN,413/  25/  /  / ,413,25,  , ,0,0,0,102V,CONDO NL  MDL-00,ELD,1,2021,0,0,0,0,,,,0,0,15:06:37,834
1201,4 CANAAN LEDGE LN,413/  28/  /  / ,413,28,  ,  3692/0952,422600,422600,2,1010,SINGLE FAM MDL01,ELD,1,2021,284500,138100,422600,350000,2010-04-14,72533,2002-10-09,422600,422600,15:06:39,835
1202,2 CANAAN LEDGE LN,413/  29/  /  / ,413,29,  ,  3275/0588,432200,432200,2,1010,SINGLE FAM MDL01,ELD,1,2021,294100,138100,432200,315000,2006-04-28,88000,2001-08-31,432200,432200,15:06:43,836
1203,72 GRAFTON TK,413/  30/  /  / ,413,30,  ,  4112/0911,327200,327200,2,1010,SINGLE FAM MDL01,ELD,1,2021,189100,138100,327200,2667,2015-03-02,,,327200,327200,15:06:46,837
1204,70 GRAFTON TK,413/  31/  /  / ,413,31,  ,  4652/ 369,333100,333100,2,1010,SINGLE FAM MDL01,ELD,1,2021,187600,145500,333100,0,2021-06-23,133333,1993-08-02,333100,333100,15:06:51,838
1206,GRAFTON TK,413/  33/  /  / ,413,33,  ,  2365/0637,625400,625400,556,9000,US GOVT,SD,1,2021,0,625400,625400,205720,1998-12-21,,,625400,625400,15:06:53,839
1207,5 FLINT HILL RD,414/  1/  /  / ,414,1,  ,  4358/0113,16100,16100,1.1,1320,RES ACLNUD,RD,1,2021,0,16100,16100,0,2018-05-04,50000,1997-01-16,16100,16100,15:06:57,840
1338,61 POUT POND LN,415/  14/  /  / ,415,14,  ,  4629/ 850,724800,750900,5.28,1010,SINGLE FAM MDL01,RD,1,2021,546500,204400,750900,0,2021-05-06,675000,2012-07-03,724800,750900,15:07:01,841
1342,69 POUT POND LN,415/  17/  /  / ,415,17,  ,  4652/  53,686800,686800,5.28,1010,SINGLE FAM MDL01,RD,1,2021,456000,230800,686800,775000,2021-07-20,675000,2019-12-17,686800,686800,15:07:05,842
1343,73 POUT POND LN,415/  18/  /  / ,415,18,  ,  1972/0070,299200,299200,5.47,1010,SINGLE FAM MDL01,RD,1,2021,100700,198500,299200,0,1991-06-13,70000,1988-01-09,299200,299200,15:07:07,843
1352,82 POUT POND LN,415/  20/  1000/  / ,415,20,1000,  2179/ 517,515700,737500,67.57,1010,SINGLE FAM MDL01,MFD,1,2021,280600,456900,737500,115000,1996-01-29,300000,1986-03-26,515700,737500,15:07:12,844
1353,79 POUT POND LN,415/  20/  2000/  / ,415,20,2000,  2011/0416,972100,1053100,11.08,1010,SINGLE FAM MDL01,RD,1,2021,716800,336300,1053100,115048,1993-02-03,300000,1986-03-26,972100,1053100,15:07:16,845
1354,84 POUT POND LN,415/  20/  3000/  / ,415,20,3000,  4999/ 808,673200,751900,9.13,1090,MULTI HSES,RD,2,2021,328100,423800,751900,0,2020-02-10,225048,1993-05-20,673200,751900,15:07:18,846
1355,101 SMITH MOUNTAIN RD,415/  21/  /  / ,415,21,  ,  3867/0316,7500,251200,139,6103,WPM-3,MFD,1,2021,0,251200,251200,141333,2012-03-22,,,7500,251200,15:07:21,847
1356,141 SMITH MOUNTAIN RD,415/  22/  /  / ,415,22,  ,  2380/0428,59500,2464300,1871.8,6214,HWMR-4,MFD,1,2021,0,2464300,2464300,1125000,1999-03-19,4000,1997-06-02,59500,2464300,15:07:25,848
1358,121 TROUT POND LN,415/  24/  /  / ,415,24,  ,  3081/0934,1800,30700,31,6234,HWUNR-4,MFD,1,2021,0,30700,30700,9800,2004-11-30,1000,1957-01-04,1800,30700,15:07:27,849
1360,200 SMITH MOUNTAIN RD,415/  26/  /  / ,415,26,  ,  3792/0264,12400,228600,117.4,6133,WPUNR-3,MFD,1,2021,0,228600,228600,117000,2011-05-10,5000,1987-04-10,12400,228600,15:07:30,850
1361,174 SMITH MOUNTAIN RD,415/  27/  /  / ,415,27,  ,   939/ 581,3000,142400,63.7,6232,HWUNR-2,MFD,1,2021,0,142400,142400,0,1960-12-02,,,3000,142400,15:07:34,851
1362,164 SMITH MOUNTAIN RD,415/  28/  /  / ,415,28,  ,  4159/ 807,14700,96100,130,1320,RES ACLNUD,MFD,1,2021,0,96100,96100,0,2015-09-18,,,14700,96100,15:07:38,852
1364,66 ORFORDVILLE RD,416/  1/  /  / ,416,1,  ,  4182/  49,1500,221800,18,6225,HWUN-5,RD,1,2021,0,221800,221800,440000,2015-12-23,200000,1997-10-02,1500,221800,15:07:42,853
1365,58 ORFORDVILLE RD,416/  2/  /  / ,416,2,  ,  4030/0969,200,29900,2.9,6235,HWUNR-5,RD,1,2021,0,29900,29900,0,2013-12-13,30000,2010-05-11,200,29900,15:07:46,854
1366,40 ORFORDVILLE RD,416/  3/  /  / ,416,3,  ,  3477/0857,1600,208500,41,6215,HWMR-5,RD,1,2021,0,208500,208500,150000,2007-12-17,145048,1991-07-18,1600,208500,15:07:50,855
1367,179 PINNACLE RD,416/  4/  /  / ,416,4,  ,  1924/0324,209600,209600,9.5,1300,RES ACLNDV,RD,1,2021,1900,207700,209600,0,1991-08-16,,,209600,209600,15:07:53,856
1373,226 PINNACLE RD,416/  10/  /  / ,416,10,  ,  4635/ 115,1404700,1599700,44.5,1090,MULTI HSES,RD,2,2021,970800,628900,1599700,0,2021-05-25,190000,1984-12-19,1404700,1599700,15:07:56,857
1171,177 GRAFTON TK,413/  7/  /  / ,413,7,  ,  2508/0665,1200,83700,14.3,6225,HWUN-5,ELD,1,2021,0,83700,83700,25000,2000-12-19,18500,1987-02-27,1200,83700,15:07:59,858
1374,15 DAVISON LN,416/  11/  /  / ,416,11,  ,  4124/0466,496700,496700,9.35,1010,SINGLE FAM MDL01,RD,1,2021,271300,225400,496700,0,2015-04-24,65000,1975-06-06,496700,496700,15:08:03,859
1379,30 DAVISON LN,416/  14/  /  / ,416,14,  ,  1783/0870,4300,144500,65.7,6235,HWUNR-5,,1,2021,0,144500,144500,7722,1988-12-30,,,4300,144500,15:08:06,860
1382,16 DAVISON LN,416/  16/  /  / ,416,16,  ,  4383/0408,958600,958600,3.6,1010,SINGLE FAM MDL01,,1,2021,613200,345400,958600,880000,2018-08-22,330000,1989-10-18,958600,958600,15:08:08,861
1187,194 GRAFTON TK,413/  13/  /  / ,413,13,  ,  2490/0597,500,72300,6.3,6225,HWUN-5,ELD,1,2021,0,72300,72300,27533,2000-09-29,1,1981-06-05,500,72300,15:08:11,862
1384,196 PINNACLE RD,416/  18/  /  / ,416,18,  ,  3478/0839,860400,1223800,58.9,1010,SINGLE FAM MDL01,RD,1,2021,633900,589900,1223800,0,2007-12-21,,,860400,1223800,15:08:15,863
1385,192 PINNACLE RD,416/  19/  /  / ,416,19,  , 04357/0060,768500,878900,10.51,1010,SINGLE FAM MDL01,RD,1,2021,596200,282700,878900,837500,2018-04-30,4000,1994-12-09,768500,878900,15:08:18,864
1386,25 PONY HILL LN,416/  20/  /  / ,416,20,  ,002951/0697,1206700,1530600,48,1010,SINGLE FAM MDL01,RD,1,2021,800900,729700,1530600,800000,2004-01-23,,,1206700,1530600,15:08:21,865
1388,3 TROUT POND LN,416/  22/  /  / ,416,22,  ,PRO-2012,8200,264000,135,6222,HWUN-2,MFD,1,2021,0,264000,264000,0,2012-06-08,3000,1966-03-01,8200,264000,15:08:23,866
1389,36 PONY HILL LN,416/  23/  /  / ,416,23,  ,  1295/0448,336800,365700,15,1010,SINGLE FAM MDL01,RD,1,2021,159400,206300,365700,0,,,,336800,365700,15:08:27,867
1394,100 DAVISON LN,416/  24/  /  / ,416,24,  ,  2299/0262,11800,166300,378,6213,HWMR-3,,1,2021,0,166300,166300,0,1998-02-24,20000,1996-02-02,11800,166300,15:08:30,868
1399,281 SMITH MOUNTAIN RD,416/  25/  /  / ,416,25,  ,  3081/0934,3600,61600,70,6233,HWUNR-3,MFD,1,2021,0,61600,61600,9800,2004-11-30,,,3600,61600,15:08:31,869
1400,180 CELLARS LN,416/  26/  /  / ,416,26,  ,  3081/0934,6300,93700,131,6232,HWUNR-2,MFD,1,2021,0,93700,93700,9800,2004-11-30,,,6300,93700,15:08:33,870
1401,190 CELLARS LN,416/  27/  /  / ,416,27,  ,  3759/0935,3300,49300,56,6323,OTUN-3,MFD,1,2021,0,49300,49300,2086533,2010-12-17,,,3300,49300,15:08:37,871
1402,115 ORFORDVILLE RD,417/  1/  /  / ,417,1,  ,  2621/0721,4000,305600,30.1,6325,OTUN-5,RD,1,2021,0,305600,305600,150000,2002-01-07,65048,1992-03-25,4000,305600,15:08:41,872
1403,137 ORFORDVILLE RD,417/  2/  /  / ,417,2,  ,  3231/0774,100,8500,3.1,6810,WETLANDS-REC,RD,1,2021,0,8500,8500,0,2005-12-12,144000,1994-11-19,100,8500,15:08:46,873
1410,120 ORFORDVILLE RD,417/  6/  1000/  / ,417,6,1000,  1920/0238,274600,358200,11.15,1010,SINGLE FAM MDL01,RD,1,2021,165400,192800,358200,55048,1991-07-18,,,274600,358200,15:08:49,874
1412,124 CELLARS LN,417/  7/  /  / ,417,7,  ,  4157/  66,202900,311900,25,1010,SINGLE FAM MDL01,MFD,1,2021,105000,206900,311900,0,2015-09-09,4000,1974-02-25,202900,311900,15:08:50,875
1413,395 SMITH MOUNTIAN RD,418/  1/  /  / ,418,1,  ,  2008/0656,2100,86600,35,6221,HWUN-1,MFD,1,2021,0,86600,86600,4000,1992-12-28,,,2100,86600,15:08:54,876
1417,370 SMITH MOUNTAIN RD,418/  3/  /  / ,418,3,  ,  1411/0301,16700,345400,314,6234,HWUNR-4,MFD,1,2021,0,345400,345400,60000,1980-12-02,,,16700,345400,15:08:58,877
101204, WHIPPLE HILL RD,407/  86/  6000/  / ,407,86,6000,  2524/0286,2800,206800,7.61,6506,FARM-6,RD,1,2021,0,206800,206800,0,2001-03-21,500000,1986-11-18,2800,206800,15:09:01,878
101205, WHIPPLE HILL RD,407/  86/  7000/  / ,407,86,7000,  2524/0286,2500,213100,7.5,6126,WPUN-6,RD,1,2021,0,213100,213100,0,2001-03-21,500000,1986-11-18,2500,213100,15:09:03,879
101262,46 POUT POND LN,414/  65/  /  / ,414,65,  ,  4541/ 909,591300,649200,12.14,1010,SINGLE FAM MDL01,RD,1,2021,405400,243800,649200,702000,2020-08-03,13500,2000-07-20,591300,649200,15:09:07,880
101203, WHIPPLE HILL RD,407/  86/  5000/  / ,407,86,5000,  2524/0286,6400,244300,15.1,6506,FARM-6,RD,1,2021,0,244300,244300,0,2001-03-21,500000,1986-11-18,6400,244300,15:09:10,881
100822,605 RIVER RD,405/  26/  /  / ,405,26,  ,  3561/0702,437800,781500,22,1013,SFR WATER  MDL-01,RD,1,2021,147600,633900,781500,817533,2008-10-31,,,437800,781500,15:09:12,882
102854,158 GOOSE POND RD,401/  31/  2000/  / ,401,31,2000,  4274/0187,158700,158700,1.04,1010,SINGLE FAM MDL01,RD,1,2021,67300,91400,158700,0,2017-03-23,,,158700,158700,15:09:14,883
100863,161 GOOSE POND RD,401/  23/  1200/  / ,401,23,1200,  2966/0694,267300,267300,3.44,1010,SINGLE FAM MDL01,,1,2021,162900,104400,267300,0,2004-02-29,25000,1999-06-18,267300,267300,15:09:17,884
101082,10 WHIPPLE HILL RD-GRAVELPIT,407/  86/  1100/  / ,407,86,1100,  2524/0286,179500,179500,4.27,4430,GRAVEL PIT,RD,1,2021,0,179500,179500,0,2001-03-21,,,179500,179500,15:09:21,885
101143,53 SMITH MOUNTAIN RD,414/  15/  /  / ,414,15,  ,  2491/0503,796000,884500,24.5,1010,SINGLE FAM MDL01,,1,2021,588800,295700,884500,0,2000-09-06,,,796000,884500,15:09:24,886
100582,85 DARTMOUTH COLLEGE HY #9030,401/  55/  903/  / ,401,55,903,  4284/0022,385200,385200,0,1021,CONDO NL  MDL-05,BD,1,2021,385200,0,385200,0,2017-05-15,310000,2009-05-20,385200,385200,15:09:27,887
100622,81 BRECK HILL RD,405/  3/  /  / ,405,3,  ,  2468/0135,1500,54500,8.26,6126,WPUN-6,RD,1,2021,0,54500,54500,280000,2000-05-09,6000,1988-08-13,1500,54500,15:09:30,888
100142,85 DARTMOUTH COLLEGE HY #1010,401/  55/  101/  / ,401,55,101,  4263/0860,217500,217500,0,1021,CONDO NL  MDL-05,BD,1,2021,217500,0,217500,0,2017-01-25,179933,2003-02-27,217500,217500,15:09:31,889
100162,85 DARTMOUTH COLLEGE HY #1020,401/  55/  102/  / ,401,55,102,  3704/0320,217500,217500,0,1021,CONDO NL  MDL-05,BD,1,2021,217500,0,217500,192000,2010-05-13,215000,2005-05-19,217500,217500,15:09:33,890
100163,85 DARTMOUTH COLLEGE HY #1030,401/  55/  103/  / ,401,55,103,  4220/0349,251600,251600,0,1021,CONDO NL  MDL-05,BD,1,2021,251600,0,251600,235000,2016-07-18,230000,2003-10-15,251600,251600,15:09:37,891
100164,85 DARTMOUTH COLLEGE HY #1050,401/  55/  105/  / ,401,55,105,  4210/0461,244700,244700,0,1021,CONDO NL  MDL-05,BD,1,2021,244700,0,244700,225000,2016-05-31,245000,2007-06-12,244700,244700,15:09:39,892
100243,82 NORTH THETFORD RD,407/  53/  4000/  / ,407,53,4000,PRO315-2010,637100,708100,11.18,1010,SINGLE FAM MDL01,RD,1,2021,478200,229900,708100,0,2012-02-01,650000,2005-07-12,637100,708100,15:09:42,893
100282,205 ORFORD RD,407/  53/  3000/  / ,407,53,3000,  4211/0344,736000,736000,8.7,1010,SINGLE FAM MDL01,RD,1,2021,545900,190100,736000,591500,2016-06-07,60000,1999-09-23,736000,736000,15:09:45,894
100462,85 DARTMOUTH COLLEGE HY #2030,401/  55/  203/  / ,401,55,203,  4299/0751,204700,204700,0,1021,CONDO NL  MDL-05,,1,2021,204700,0,204700,195000,2017-07-24,189000,2010-05-13,204700,204700,15:09:48,895
100000,106 PRESTON RD,402/  18/  1000/  / ,402,18,1000,  3944/0114,933100,1006700,15.33,1010,SINGLE FAM MDL01,RD,1,2021,765900,240800,1006700,0,2012-12-28,160000,2004-01-20,933100,1006700,15:09:51,896
636,131 MUD TURTLE POND RD,406/  33/  /  / ,406,33,  ,  2060/0453,4200,4200,1.1,1320,RES ACLNUD,RD,1,2021,0,4200,4200,1111,1993-11-12,154,1993-05-10,4200,4200,15:09:54,897
100322,117 BRECK HILL RD,405/  7/  /  / ,405,7,  ,2160-0298,4300,77200,14.78,6514,FARMR-4,RD,1,2021,0,77200,77200,565000,1995-09-20,4000,1989-07-24,4300,77200,15:09:57,898
1019,41 ISAAC PERKINS RD,409/  64/  /  / ,409,64,  ,  1830/  26,428300,428300,3.2,1010,SINGLE FAM MDL01,RD,1,2021,265300,163000,428300,37263,1989-10-26,,,428300,428300,15:09:59,899
1101,59 PICO RD,410/  38/  /  / ,410,38,  ,  4449/0260,303900,303900,2.07,1010,SINGLE FAM MDL01,RD,1,2021,176500,127400,303900,320000,2019-07-10,262733,2006-07-28,303900,303900,15:10:03,900
1124,183 GOOSE POND RD,410/  61/  /  / ,410,61,  ,  1393/ 175,134500,134500,1.9,1030,MOBILE HOM  MDL-02,RD,1,2021,39500,95000,134500,0,,,,134500,134500,15:10:05,901
101243,32 POUT POND LN,409/  23/  1000/  / ,409,23,1000,002703/0615,842500,842500,7.67,1010,SINGLE FAM MDL01,RD,1,2021,621200,221300,842500,99000,2002-08-22,,,842500,842500,15:10:08,902
100182,85 DARTMOUTH COLLEGE HY #1040,401/  55/  104/  / ,401,55,104,  4666/ 182,377100,377100,0,1021,CONDO NL  MDL-05,,1,2021,377100,0,377100,390000,2021-09-01,345000,2019-07-16,377100,377100,15:10:10,903
1192,17 CANAAN LEDGE LN (L/O),413/  19/  /  / ,413,19,  , ,22300,22300,2.7,9035,TOWN-PROP,ELD,1,2021,0,22300,22300,0,,,,22300,22300,15:10:11,904
102,3 MAIN ST,201/  71/  /  / ,201,71,  , ,111500,111500,0.63,9010,STATE NH,LCD,1,2021,7500,104000,111500,0,,,,111500,111500,15:10:14,905
138,1 DORCHESTER RD,201/  95/  /  / ,201,95,  ,  1005/ 574,1440500,1440500,0.33,906I,CHURCH ETC  MDL-96,LCD,1,2021,1194500,246000,1440500,0,,,,1440500,1440500,15:10:18,906
231,162 GOOSE POND RD,401/  31/  1000/  / ,401,31,1000,   PC-/1985,174100,174100,1.03,1010,SINGLE FAM MDL01,RD,1,2021,82800,91300,174100,0,1985-09-12,,,174100,174100,15:10:21,907
101582, DORCHESTER RD,414/  48/  /  / ,414,48,  ,,2800,118800,54,6233,HWUNR-3,,1,2021,0,118800,118800,0,,,,2800,118800,15:10:24,908
274,20 WILMOTT WY,401/  64/  /  / ,401,64,  ,  2107/0953,369700,369700,6,1010,SINGLE FAM MDL01,RD,1,2021,230700,139000,369700,110000,1994-08-31,,,369700,369700,15:10:28,909
100642,60 BRECK HILL RD,405/  49/  /  / ,405,49,  ,  2468/0135,33000,33000,5,1320,RES ACLNUD,RD,1,2021,0,33000,33000,280000,2000-05-09,,,33000,33000,15:10:31,910
537,125 BRECK HILL RD,405/  8/  /  / ,405,8,  ,  4464/0381,856200,856200,4.06,1010,SINGLE FAM MDL01,RD,1,2021,544100,312100,856200,900000,2019-09-11,230900,1996-10-07,856200,856200,15:10:35,911
649,45 POST POND LN,407/  10/  /  / ,407,10,  ,  2039/0056,573400,573400,0.42,1013,SFR WATER  MDL-01,,1,2021,318500,254900,573400,357524,1993-07-23,115053,1990-02-20,573400,573400,15:10:37,912
720,216 ORFORD RD,407/  56/  1000/  / ,407,56,1000,  4488/ 947,388200,388200,5.04,1010,SINGLE FAM MDL01,RD,1,2021,213000,175200,388200,359000,2019-12-18,290000,2014-06-25,388200,388200,15:10:41,913
311,92 PRESTON RD,402/  19/  /  / ,402,19,  ,  3718/0951,15600,637800,146.1,6235,HWUNR-5,RD,1,2021,0,637800,637800,494000,2010-07-07,233760,1986-12-30,15600,637800,15:10:45,914
234,148 GOOSE POND RD,401/  34/  /  / ,401,34,  ,  4038/0683,362900,362900,1.9,1010,SINGLE FAM MDL01,RD,1,2021,228500,134400,362900,290000,2014-01-31,45000,2004-04-06,362900,362900,15:10:48,915
238,104 GOOSE POND RD,401/  38/  /  / ,401,38,  ,  4166/ 733,282400,282400,2.6,1010,SINGLE FAM MDL01,RD,1,2021,149100,133300,282400,0,2015-10-15,155000,2013-05-01,282400,282400,15:10:51,916
243,54 GOOSE POND RD,401/  40/  /  / ,401,40,  ,  4586/ 837,900,9700,1.1,1300,RES ACLNDV,RD,1,2021,0,9700,9700,1845000,2020-12-21,315000,2009-07-22,900,9700,15:10:54,917
277,62 RIVER RD,401/  67/  /  / ,401,67,  ,  4102/0216,1500,58200,4.4,6516,FARMR-6,RD,1,2021,0,58200,58200,550000,2014-12-19,300000,2007-11-20,1500,58200,15:10:58,918
